sex,age,age_cat,decile_score,v_decile_score,is_recid,is_violent_recid,score_text,screening_date,two_year_recid,priors_count,c_charge_degree,start,end,event,person_id,agency_text,ethnic_code_text,maritalstatus,language
male,53,greater than 45,1,1,0,0,low,2013-02-13,0,1,felony,0,1143,0,52137.0,pretrial,caucasian,single,english
male,53,greater than 45,1,1,0,0,low,2014-03-12,0,1,felony,0,751,0,61927.0,pretrial,caucasian,married,english
male,53,greater than 45,1,2,1,0,low,2013-01-09,1,15,felony,80,153,1,,,,,
female,53,greater than 45,3,1,0,0,low,2013-04-17,0,1,misdemeanor,0,1080,0,53997.0,pretrial,caucasian,single,english
male,53,greater than 45,1,1,0,0,low,2014-01-19,0,0,misdemeanor,1,803,0,60536.0,pretrial,hispanic,married,english
female,53,greater than 45,1,1,0,0,low,2013-08-24,0,0,misdemeanor,0,951,0,56715.0,pretrial,hispanic,divorced,english
male,53,greater than 45,5,5,1,1,medium,2013-01-22,0,1,misdemeanor,0,794,1,32276.0,pretrial,caucasian,married,english
male,53,greater than 45,4,3,0,0,low,2013-01-04,0,8,misdemeanor,4,12,0,40027.0,pretrial,caucasian,divorced,english
male,53,greater than 45,1,1,0,0,low,2014-03-21,0,1,felony,0,742,0,62169.0,pretrial,caucasian,married,english
male,53,greater than 45,1,1,1,0,low,2014-01-17,1,1,misdemeanor,0,500,1,60498.0,probation,caucasian,divorced,english
male,53,greater than 45,2,2,1,0,low,2013-08-13,0,6,felony,0,808,1,56388.0,pretrial,african-american,single,english
male,53,greater than 45,1,1,0,0,low,2013-09-04,0,0,misdemeanor,0,940,0,56965.0,pretrial,african-american,single,english
male,53,greater than 45,1,1,0,0,low,2013-01-13,0,0,misdemeanor,0,1174,0,51156.0,pretrial,caucasian,divorced,english
male,53,greater than 45,1,1,0,0,low,2013-03-05,0,2,felony,0,1123,0,52712.0,pretrial,african-american,single,english
male,53,greater than 45,7,1,0,0,medium,2013-05-02,0,4,felony,0,1065,0,54444.0,pretrial,african-american,single,english
female,53,greater than 45,1,1,0,0,low,2014-02-06,0,0,misdemeanor,1,785,0,61053.0,pretrial,caucasian,divorced,english
male,53,greater than 45,5,4,1,0,medium,2013-06-17,1,26,felony,0,31,1,5533.0,pretrial,african-american,divorced,english
male,53,greater than 45,9,3,0,0,high,2014-01-14,0,3,misdemeanor,0,262,0,60414.0,broward county,african-american,single,english
male,53,greater than 45,1,1,0,0,low,2013-02-05,0,4,felony,0,129,0,51869.0,pretrial,caucasian,single,english
male,53,greater than 45,6,3,1,0,medium,2013-03-10,1,6,misdemeanor,7,18,1,29068.0,pretrial,african-american,single,english
male,53,greater than 45,6,1,1,1,medium,2013-04-14,1,3,felony,5,341,1,53902.0,pretrial,african-american,single,english
male,53,greater than 45,2,1,0,0,low,2013-05-27,0,5,misdemeanor,2,289,0,55108.0,pretrial,african-american,single,english
male,53,greater than 45,1,1,0,0,low,2013-09-03,0,0,misdemeanor,0,941,0,56947.0,pretrial,other,single,english
male,53,greater than 45,4,1,0,0,low,2013-02-02,0,5,felony,346,1154,0,51794.0,pretrial,african-american,single,english
male,53,greater than 45,3,1,0,0,low,2013-03-10,0,2,felony,0,1118,0,52851.0,pretrial,african-american,single,english
male,53,greater than 45,1,1,0,0,low,2014-02-10,0,1,misdemeanor,0,781,0,61138.0,pretrial,caucasian,single,english
male,53,greater than 45,1,1,0,0,low,2013-01-18,0,1,felony,0,1169,0,51326.0,pretrial,hispanic,single,english
male,53,greater than 45,1,1,0,0,low,2013-01-16,0,1,misdemeanor,0,1171,0,51244.0,pretrial,caucasian,single,english
male,53,greater than 45,1,1,1,0,low,2013-02-08,1,1,misdemeanor,0,102,0,52003.0,pretrial,hispanic,single,english
female,53,greater than 45,1,1,0,0,low,2013-12-22,0,1,misdemeanor,0,831,0,59893.0,pretrial,caucasian,single,english
male,53,greater than 45,7,1,1,0,medium,2013-02-18,1,18,misdemeanor,40,85,1,31193.0,pretrial,african-american,single,english
male,53,greater than 45,3,1,0,0,low,2013-05-26,0,1,felony,0,283,0,55088.0,pretrial,caucasian,single,english
female,53,greater than 45,1,1,0,0,low,2013-01-18,0,0,misdemeanor,0,1169,0,51346.0,pretrial,caucasian,married,english
female,53,greater than 45,1,1,1,0,low,2013-07-18,1,4,felony,0,424,1,55852.0,pretrial,caucasian,widowed,english
male,53,greater than 45,1,1,0,0,low,2014-02-03,0,0,misdemeanor,0,788,0,60907.0,pretrial,other,single,english
male,53,greater than 45,5,2,0,0,medium,2013-05-28,0,8,felony,0,1039,0,55121.0,pretrial,caucasian,single,english
male,53,greater than 45,1,1,1,0,low,2013-04-15,1,1,misdemeanor,4,86,1,53913.0,pretrial,caucasian,significant other,english
male,53,greater than 45,6,1,1,0,medium,2013-11-22,1,8,felony,4,407,1,59162.0,pretrial,african-american,single,english
male,53,greater than 45,1,1,0,0,low,2013-06-17,0,1,misdemeanor,0,1019,0,55427.0,pretrial,caucasian,married,english
male,53,greater than 45,4,2,0,0,low,2013-04-12,0,2,felony,40,1085,0,53854.0,pretrial,caucasian,single,english
male,53,greater than 45,7,6,0,0,medium,2013-04-04,0,13,felony,90,1093,0,53635.0,pretrial,african-american,single,english
male,53,greater than 45,2,1,0,0,low,2013-09-06,0,18,felony,1,938,0,57060.0,pretrial,hispanic,married,english
male,53,greater than 45,1,1,0,0,low,2013-08-07,0,2,felony,0,968,0,56233.0,pretrial,african-american,single,english
female,53,greater than 45,1,1,0,0,low,2013-12-16,0,0,misdemeanor,0,837,0,59695.0,pretrial,caucasian,married,english
male,53,greater than 45,5,5,0,0,medium,2013-10-18,0,20,felony,0,31,0,51456.0,probation,african-american,married,english
male,53,greater than 45,1,1,0,0,low,2013-02-04,0,1,felony,0,68,0,44123.0,pretrial,hispanic,single,english
male,53,greater than 45,10,5,0,0,high,2013-11-01,0,4,felony,0,882,0,58636.0,pretrial,hispanic,divorced,english
female,53,greater than 45,1,1,0,0,low,2013-12-09,0,0,misdemeanor,0,844,0,59493.0,pretrial,caucasian,single,english
male,53,greater than 45,5,3,0,0,medium,2013-01-23,0,13,misdemeanor,1,1133,0,51469.0,pretrial,african-american,single,english
male,53,greater than 45,1,1,1,1,low,2013-01-24,1,0,misdemeanor,1,151,1,51525.0,pretrial,african-american,married,english
female,53,greater than 45,5,1,1,0,medium,2014-01-07,1,6,felony,10,246,0,,,,,
male,53,greater than 45,1,1,0,0,low,2013-04-05,0,1,misdemeanor,0,1092,0,53669.0,pretrial,caucasian,single,english
male,53,greater than 45,1,1,0,0,low,2013-12-16,0,0,felony,0,837,0,59707.0,pretrial,caucasian,married,english
male,53,greater than 45,4,7,1,0,low,2013-04-15,1,9,felony,0,18,1,4549.0,probation,caucasian,single,english
male,53,greater than 45,6,3,0,0,medium,2013-04-19,0,11,felony,109,1078,0,54072.0,pretrial,african-american,single,english
female,53,greater than 45,5,1,0,0,medium,2013-12-25,0,0,felony,0,828,0,59962.0,pretrial,african-american,single,english
male,53,greater than 45,1,1,0,0,low,2013-11-04,0,0,misdemeanor,4,879,0,58692.0,pretrial,caucasian,unknown,english
male,53,greater than 45,7,1,0,0,medium,2013-09-04,0,4,felony,0,940,0,56983.0,pretrial,african-american,single,english
male,53,greater than 45,1,1,0,0,low,2013-10-03,0,6,felony,0,911,0,57811.0,pretrial,caucasian,single,english
male,53,greater than 45,2,3,0,0,low,2013-02-19,0,3,misdemeanor,0,1137,0,5194.0,probation,hispanic,single,english
male,53,greater than 45,6,2,1,1,medium,2013-09-27,1,1,felony,0,488,1,57654.0,pretrial,caucasian,single,english
male,53,greater than 45,1,1,0,0,low,2013-06-04,0,2,felony,0,385,0,55671.0,pretrial,caucasian,married,english
male,53,greater than 45,1,1,0,0,low,2013-03-20,0,1,misdemeanor,0,1108,0,53133.0,pretrial,african-american,separated,english
male,53,greater than 45,1,1,0,0,low,2013-04-15,0,0,misdemeanor,0,1082,0,53928.0,pretrial,caucasian,married,english
female,53,greater than 45,1,1,0,0,low,2013-10-23,0,0,felony,1,369,0,58335.0,pretrial,caucasian,single,english
female,53,greater than 45,1,1,0,0,low,2013-09-23,0,0,felony,0,921,0,57506.0,pretrial,african-american,single,english
female,53,greater than 45,6,4,0,0,medium,2014-02-04,0,5,felony,1,787,0,60950.0,pretrial,african-american,single,english
female,53,greater than 45,1,1,0,0,low,2013-09-13,0,0,misdemeanor,0,931,0,57245.0,pretrial,caucasian,single,english
male,53,greater than 45,1,1,1,0,low,2013-10-11,1,3,felony,197,279,1,58033.0,pretrial,caucasian,single,english
male,53,greater than 45,1,1,0,0,low,2013-12-02,0,0,misdemeanor,0,851,0,59317.0,pretrial,caucasian,married,english
male,53,greater than 45,1,1,0,0,low,2013-11-18,0,0,misdemeanor,0,865,0,59070.0,pretrial,caucasian,divorced,english
male,53,greater than 45,1,1,1,0,low,2013-12-22,1,4,misdemeanor,0,523,1,59892.0,pretrial,other,married,english
male,53,greater than 45,1,1,1,0,low,2013-05-05,0,0,felony,0,843,0,54517.0,pretrial,caucasian,single,english
male,53,greater than 45,2,1,0,0,low,2013-04-21,0,0,felony,10,1076,0,54129.0,pretrial,caucasian,single,english
male,53,greater than 45,1,1,0,0,low,2013-05-03,0,2,felony,0,1064,0,54486.0,pretrial,caucasian,divorced,english
male,52,greater than 45,1,1,0,0,low,2013-01-30,0,1,felony,0,82,0,51685.0,pretrial,caucasian,single,english
male,52,greater than 45,1,1,0,0,low,2014-03-07,0,0,misdemeanor,0,756,0,61785.0,pretrial,hispanic,married,english
female,52,greater than 45,1,1,0,0,low,2013-12-11,0,0,felony,0,842,0,59510.0,pretrial,caucasian,single,english
female,52,greater than 45,1,1,0,0,low,2013-08-01,0,0,misdemeanor,0,974,0,56078.0,pretrial,caucasian,single,english
male,52,greater than 45,1,1,0,0,low,2013-07-01,0,2,felony,0,1005,0,55642.0,pretrial,african-american,married,english
male,52,greater than 45,1,1,0,0,low,2013-03-14,0,1,felony,0,714,0,52985.0,pretrial,caucasian,divorced,english
female,52,greater than 45,7,2,0,0,medium,2013-05-23,0,6,misdemeanor,33,1044,0,55011.0,pretrial,caucasian,single,english
male,52,greater than 45,1,1,0,0,low,2013-12-30,0,0,felony,1,823,0,60052.0,pretrial,african-american,married,english
male,52,greater than 45,1,1,0,0,low,2013-05-09,0,2,misdemeanor,0,1058,0,54629.0,pretrial,caucasian,single,english
male,52,greater than 45,1,1,0,0,low,2013-08-21,0,2,misdemeanor,0,56,0,55698.0,pretrial,caucasian,divorced,english
female,52,greater than 45,1,1,1,0,low,2013-02-01,1,0,misdemeanor,0,25,1,51754.0,pretrial,hispanic,divorced,english
male,52,greater than 45,8,5,1,1,high,2013-08-30,1,16,felony,0,551,1,25001.0,probation,african-american,single,english
male,52,greater than 45,7,7,1,0,medium,2013-02-04,1,0,felony,4,53,1,51812.0,pretrial,african-american,single,english
male,52,greater than 45,7,6,1,0,medium,2013-05-15,1,13,felony,1,36,0,24628.0,pretrial,other,married,english
male,52,greater than 45,2,2,0,0,low,2013-04-20,0,7,misdemeanor,0,1077,0,54109.0,pretrial,caucasian,single,english
male,52,greater than 45,6,2,1,0,medium,2013-12-10,1,3,felony,25,43,1,59534.0,pretrial,african-american,single,english
male,52,greater than 45,1,1,1,1,low,2013-06-03,1,1,misdemeanor,0,1,1,3509.0,pretrial,african-american,single,english
male,52,greater than 45,9,6,0,0,high,2013-07-29,0,3,misdemeanor,0,977,0,55983.0,pretrial,caucasian,single,english
male,52,greater than 45,4,3,0,0,low,2013-02-01,0,3,felony,13,809,0,17607.0,pretrial,hispanic,divorced,english
male,52,greater than 45,1,1,1,0,low,2013-03-24,1,0,misdemeanor,0,720,1,53281.0,pretrial,african-american,single,english
female,52,greater than 45,1,1,1,0,low,2013-11-03,1,2,felony,0,123,1,58672.0,pretrial,african-american,single,english
male,52,greater than 45,1,1,0,0,low,2013-08-04,0,0,misdemeanor,0,971,0,56142.0,pretrial,caucasian,married,english
female,52,greater than 45,1,1,0,0,low,2014-01-13,0,3,felony,0,809,0,60380.0,pretrial,african-american,single,english
male,52,greater than 45,1,1,0,0,low,2013-10-18,0,2,felony,0,82,0,58209.0,pretrial,other,single,english
male,52,greater than 45,2,1,0,0,low,2013-01-29,0,3,misdemeanor,0,1158,0,51651.0,pretrial,caucasian,divorced,english
female,52,greater than 45,3,1,0,0,low,2013-12-15,0,0,misdemeanor,0,838,0,59685.0,pretrial,caucasian,single,english
female,52,greater than 45,9,7,0,0,high,2013-05-02,0,8,felony,42,497,0,23691.0,pretrial,african-american,married,english
male,52,greater than 45,7,1,1,0,medium,2013-08-22,1,9,felony,33,271,1,39651.0,probation,hispanic,single,english
male,52,greater than 45,1,1,0,0,low,2013-11-16,0,0,misdemeanor,0,867,0,59029.0,pretrial,caucasian,single,english
male,52,greater than 45,2,1,0,0,low,2013-12-02,0,7,felony,0,851,0,58894.0,pretrial,caucasian,single,english
female,52,greater than 45,1,1,0,0,low,2013-12-31,0,0,misdemeanor,0,822,0,60066.0,pretrial,caucasian,single,english
male,52,greater than 45,1,1,0,0,low,2013-02-16,0,0,felony,0,1140,0,52241.0,pretrial,african-american,single,english
male,52,greater than 45,3,1,1,0,low,2013-12-26,1,23,felony,0,474,0,59981.0,broward county,african-american,single,english
male,52,greater than 45,4,1,1,0,low,2013-05-26,1,0,felony,25,338,1,55084.0,pretrial,african-american,married,english
male,52,greater than 45,1,1,0,0,low,2013-10-22,0,1,felony,24,892,0,58295.0,pretrial,caucasian,single,english
male,52,greater than 45,1,1,0,0,low,2013-01-12,0,1,felony,0,1175,0,51122.0,pretrial,caucasian,single,english
male,52,greater than 45,3,1,1,1,low,2013-04-03,1,5,felony,6,438,1,53572.0,pretrial,hispanic,single,english
male,52,greater than 45,1,1,0,0,low,2013-12-11,0,1,felony,0,771,0,59590.0,pretrial,caucasian,married,english
female,52,greater than 45,1,1,0,0,low,2013-08-02,0,0,felony,0,973,0,56102.0,pretrial,african-american,married,english
male,52,greater than 45,1,1,0,0,low,2013-04-02,0,1,misdemeanor,1,1095,0,53541.0,pretrial,caucasian,married,english
male,52,greater than 45,5,3,0,0,medium,2013-08-22,0,1,felony,0,953,0,56670.0,pretrial,caucasian,single,english
male,52,greater than 45,6,1,0,0,medium,2013-09-16,0,7,misdemeanor,0,928,0,57316.0,pretrial,african-american,married,english
male,52,greater than 45,1,1,1,0,low,2014-03-06,1,0,misdemeanor,0,34,1,61762.0,pretrial,hispanic,married,english
female,52,greater than 45,1,1,0,0,low,2013-11-26,0,3,misdemeanor,0,857,0,58708.0,pretrial,caucasian,divorced,english
male,52,greater than 45,3,2,0,0,low,2014-02-03,0,4,misdemeanor,0,788,0,60909.0,pretrial,caucasian,single,english
female,52,greater than 45,3,2,0,0,low,2013-02-26,0,3,misdemeanor,0,1130,0,42612.0,probation,african-american,separated,english
male,52,greater than 45,3,1,0,0,low,2013-04-21,0,20,felony,27,104,0,54125.0,pretrial,hispanic,single,english
male,52,greater than 45,6,7,0,0,medium,2013-03-20,0,10,felony,149,564,0,28566.0,pretrial,hispanic,single,english
male,52,greater than 45,1,1,1,0,low,2013-04-19,1,0,misdemeanor,0,96,1,54092.0,pretrial,african-american,single,english
male,52,greater than 45,1,1,0,0,low,2013-11-14,0,0,felony,0,869,0,58958.0,pretrial,asian,married,english
male,52,greater than 45,1,1,0,0,low,2013-12-11,0,0,misdemeanor,0,842,0,59576.0,pretrial,caucasian,single,english
male,52,greater than 45,7,1,1,0,medium,2013-10-29,1,17,felony,29,151,1,58501.0,pretrial,african-american,married,english
male,52,greater than 45,9,3,1,1,high,2013-04-24,1,7,felony,117,171,1,54190.0,pretrial,african-american,single,english
male,52,greater than 45,2,1,0,0,low,2013-09-07,0,8,felony,39,937,0,48489.0,pretrial,caucasian,divorced,english
female,52,greater than 45,1,1,0,0,low,2013-02-12,0,6,felony,0,678,0,18391.0,probation,caucasian,separated,english
male,52,greater than 45,1,1,0,0,low,2013-03-01,0,1,felony,0,1127,0,52619.0,pretrial,caucasian,single,english
male,52,greater than 45,1,1,0,0,low,2013-03-05,0,2,misdemeanor,2,108,0,50385.0,pretrial,hispanic,married,english
male,52,greater than 45,9,1,1,0,high,2013-12-04,1,2,felony,5,94,1,59388.0,pretrial,caucasian,single,english
male,52,greater than 45,1,1,0,0,low,2014-02-24,0,1,felony,0,767,0,61441.0,pretrial,african-american,divorced,english
male,52,greater than 45,3,2,1,0,low,2013-03-24,1,4,misdemeanor,1,102,1,53286.0,pretrial,caucasian,single,english
male,52,greater than 45,3,1,0,0,low,2013-10-31,0,19,felony,0,883,0,58602.0,broward county,african-american,single,english
male,52,greater than 45,1,1,0,0,low,2013-11-05,0,0,felony,1,878,0,58724.0,pretrial,hispanic,married,english
male,52,greater than 45,1,1,0,0,low,2013-02-24,0,0,misdemeanor,1,1132,0,52490.0,pretrial,african-american,married,english
male,52,greater than 45,1,1,0,0,low,2013-06-28,0,4,misdemeanor,0,1008,0,55620.0,pretrial,african-american,single,english
male,52,greater than 45,5,1,1,0,medium,2014-02-12,1,0,felony,6,254,1,61192.0,pretrial,other,single,english
female,52,greater than 45,1,1,0,0,low,2013-03-21,0,0,misdemeanor,0,1107,0,53181.0,pretrial,african-american,single,english
male,52,greater than 45,1,1,0,0,low,2013-05-16,0,0,felony,0,1051,0,54838.0,pretrial,caucasian,single,english
male,52,greater than 45,4,3,0,0,low,2014-02-04,0,0,felony,13,787,0,60947.0,pretrial,african-american,widowed,english
female,52,greater than 45,1,1,0,0,low,2013-02-20,0,1,felony,0,1136,0,52355.0,pretrial,african-american,single,english
male,52,greater than 45,8,2,1,1,high,2013-04-08,1,9,misdemeanor,38,64,1,53723.0,pretrial,african-american,single,english
male,52,greater than 45,1,1,0,0,low,2013-11-25,0,1,misdemeanor,0,858,0,59232.0,pretrial,african-american,single,english
female,52,greater than 45,7,1,1,0,medium,2014-03-10,1,21,felony,0,123,0,61831.0,broward county,african-american,single,english
male,52,greater than 45,5,1,1,0,medium,2013-01-27,0,7,felony,181,406,0,51603.0,pretrial,african-american,single,english
female,52,greater than 45,1,1,0,0,low,2013-01-13,0,0,misdemeanor,0,1174,0,51150.0,pretrial,caucasian,single,english
male,52,greater than 45,4,3,1,0,low,2014-01-15,1,15,misdemeanor,1,334,0,35653.0,pretrial,african-american,single,english
male,52,greater than 45,5,3,1,0,medium,2013-10-25,1,6,felony,1,162,1,58389.0,pretrial,caucasian,married,english
male,52,greater than 45,1,1,1,0,low,2013-09-30,1,6,misdemeanor,2,682,1,57735.0,pretrial,african-american,significant other,english
female,52,greater than 45,1,1,0,0,low,2013-10-16,0,1,felony,0,36,0,58166.0,pretrial,caucasian,married,english
male,52,greater than 45,1,1,0,0,low,2014-02-20,0,2,misdemeanor,10,28,0,61368.0,pretrial,african-american,single,english
male,52,greater than 45,3,1,1,0,low,2013-04-08,1,3,misdemeanor,30,91,1,35171.0,pretrial,african-american,single,english
male,52,greater than 45,1,1,0,0,low,2013-12-10,0,2,felony,1,843,0,59528.0,pretrial,caucasian,significant other,english
male,52,greater than 45,1,1,0,0,low,2013-03-12,0,0,felony,0,1116,0,52898.0,pretrial,other,married,english
male,52,greater than 45,5,3,0,0,medium,2014-01-21,0,4,misdemeanor,1,801,0,60547.0,pretrial,african-american,single,english
male,52,greater than 45,9,3,1,0,high,2013-05-12,1,7,felony,3,508,1,11077.0,pretrial,african-american,single,english
male,52,greater than 45,1,2,0,0,low,2013-10-30,0,3,felony,0,411,0,58548.0,pretrial,african-american,single,english
male,52,greater than 45,1,1,0,0,low,2013-01-16,0,0,felony,0,1171,0,51243.0,pretrial,caucasian,married,english
female,52,greater than 45,3,1,1,0,low,2013-07-22,1,0,misdemeanor,0,449,1,55870.0,pretrial,other,married,english
female,52,greater than 45,1,1,0,0,low,2013-03-25,0,0,misdemeanor,0,1103,0,53319.0,pretrial,caucasian,single,english
female,52,greater than 45,1,1,0,0,low,2014-01-17,0,0,felony,1,805,0,60480.0,pretrial,african-american,divorced,english
male,51,greater than 45,2,1,1,1,low,2013-05-08,1,0,felony,1,6,0,54614.0,pretrial,african-american,unknown,english
male,51,greater than 45,1,1,0,0,low,2013-02-17,0,0,misdemeanor,0,1139,0,52263.0,pretrial,hispanic,married,english
